,Series Name,Series Code,Country Name,Country Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
34601,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Panama,PAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34602,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Papua New Guinea,PNG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34603,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Paraguay,PRY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34604,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Peru,PER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34605,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Philippines,PHL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34606,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Poland,POL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34607,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Portugal,PRT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34608,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Puerto Rico,PRI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34609,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Qatar,QAT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34610,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Romania,ROU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34611,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Russian Federation,RUS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34612,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Rwanda,RWA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34613,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Samoa,WSM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34614,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,San Marino,SMR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34615,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Sao Tome and Principe,STP,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
34616,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Saudi Arabia,SAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
34617,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Senegal,SEN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34618,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Serbia,SRB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34619,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Seychelles,SYC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34620,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Sierra Leone,SLE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34621,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Singapore,SGP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34623,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Slovak Republic,SVK,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
34624,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Slovenia,SVN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34625,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Solomon Islands,SLB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34626,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Somalia,SOM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34627,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,South Africa,ZAF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34628,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,South Sudan,SSD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34629,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Spain,ESP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34630,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Sri Lanka,LKA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34631,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,St. Kitts and Nevis,KNA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34632,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,St. Lucia,LCA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34634,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,St. Vincent and the Grenadines,VCT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34635,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Sudan,SDN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34636,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Suriname,SUR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34637,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Sweden,SWE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34638,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Switzerland,CHE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34639,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Syrian Arab Republic,SYR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34640,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Tajikistan,TJK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34641,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Tanzania,TZA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34642,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Thailand,THA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34643,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Timor-Leste,TLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34644,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Togo,TGO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34645,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Tonga,TON,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34646,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Trinidad and Tobago,TTO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34647,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Tunisia,TUN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34648,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Turkiye,TUR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34652,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Uganda,UGA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34653,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Ukraine,UKR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34654,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,United Arab Emirates,ARE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34655,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,United Kingdom,GBR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34656,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,United States,USA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34657,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Uruguay,URY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34658,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Uzbekistan,UZB,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
34659,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Vanuatu,VUT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34660,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,"Venezuela, RB",VEN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34661,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Vietnam,VNM,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
34663,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,West Bank and Gaza,PSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34664,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,"Yemen, Rep.",YEM,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34665,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Zambia,ZMB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34666,The mandatory retirement age for men and women is not the same,SG.AGE.MRET.EQ,Zimbabwe,ZWE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34715,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Afghanistan,AFG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34716,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Albania,ALB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34717,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Algeria,DZA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34720,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Angola,AGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34721,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Antigua and Barbuda,ATG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34722,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Argentina,ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34723,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Armenia,ARM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34725,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34726,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Austria,AUT,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34727,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Azerbaijan,AZE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34728,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,"Bahamas, The",BHS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34729,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Bahrain,BHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
34730,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Bangladesh,BGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34731,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Barbados,BRB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34732,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Belarus,BLR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34733,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Belgium,BEL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34734,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Belize,BLZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34735,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Benin,BEN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34737,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Bhutan,BTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34738,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Bolivia,BOL,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34739,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Bosnia and Herzegovina,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34740,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Botswana,BWA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34741,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Brazil,BRA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34743,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Brunei Darussalam,BRN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34744,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Bulgaria,BGR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34745,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Burkina Faso,BFA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34746,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Burundi,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34747,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Cabo Verde,CPV,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34748,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Cambodia,KHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34749,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Cameroon,CMR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34750,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Canada,CAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34752,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Central African Republic,CAF,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34753,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Chad,TCD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34755,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Chile,CHL,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34756,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,China,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34757,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Colombia,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34758,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Comoros,COM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34759,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,"Congo, Dem. Rep.",COD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
34760,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,"Congo, Rep.",COG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34761,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Costa Rica,CRI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34762,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Cote d'Ivoire,CIV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34763,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Croatia,HRV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34766,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Cyprus,CYP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34767,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Czechia,CZE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34768,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Denmark,DNK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34769,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Djibouti,DJI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34770,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Dominica,DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34771,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Dominican Republic,DOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34772,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Ecuador,ECU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34773,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,"Egypt, Arab Rep.",EGY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34774,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,El Salvador,SLV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34775,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Equatorial Guinea,GNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34776,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Eritrea,ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34777,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Estonia,EST,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34778,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Eswatini,SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34779,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Ethiopia,ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34781,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Fiji,FJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34782,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Finland,FIN,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34783,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,France,FRA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34785,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Gabon,GAB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34786,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,"Gambia, The",GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34787,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Georgia,GEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34788,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34789,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34791,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Greece,GRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34793,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Grenada,GRD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34795,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Guatemala,GTM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34796,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Guinea,GIN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34797,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Guinea-Bissau,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34798,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Guyana,GUY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34799,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Haiti,HTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34800,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Honduras,HND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34801,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,"Hong Kong SAR, China",HKG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34802,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Hungary,HUN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34803,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Iceland,ISL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34804,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34805,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Indonesia,IDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34806,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,"Iran, Islamic Rep.",IRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34807,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Iraq,IRQ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34808,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Ireland,IRL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34810,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Israel,ISR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34811,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Italy,ITA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34812,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Jamaica,JAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34813,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Japan,JPN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34814,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Jordan,JOR,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
34815,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Kazakhstan,KAZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34816,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34817,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Kiribati,KIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34819,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,"Korea, Rep.",KOR,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34820,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Kosovo,XKX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34821,There are not periods of absence due to childcare accounted for in pension benefits,SG.ABS.PENB,Kuwait,KWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
